subject,trial,code,speaker,targetphrase,counterbalance,effort_rating
LE35,49,EXP_07,ALS,and spoke behind her sin,2,7
LE35,50,EXP_69,ALS,spackle enter broken,2,6
LE35,51,EXP_75,Control,thinking for the hearing,2,2
LE35,52,EXP_33,ALS,forget the joke below,2,7
LE35,53,EXP_43,Control,listen final station,2,3
LE35,54,EXP_70,ALS,stable wrist and load it,2,6
LE35,55,EXP_36,ALS,had eaten junk and train,2,5
LE35,56,EXP_11,ALS,attend the trend success,2,6
LE35,57,EXP_10,Control,attack became concerned,2,2
LE35,58,EXP_77,Control,transcend almost betrayed,2,3
LE35,59,EXP_66,ALS,secure but lease apart,2,7
LE35,60,EXP_56,Control,pooling pill or cattle,2,4
LE35,61,EXP_60,ALS,resting older earring,2,5
LE35,62,EXP_29,ALS,divide across retreat,2,6
LE35,63,EXP_54,ALS,perceive sustained supplies,2,7
LE35,64,EXP_55,Control,pick a chain for action,2,2
LE35,65,EXP_21,Control,commit such used advice,2,5
LE35,66,EXP_14,ALS,balance clamp and bottle,2,5
LE35,67,EXP_62,Control,rode the lamp for teasing,2,3
LE35,68,EXP_78,Control,unless escape can learn,2,3
LE35,69,EXP_17,Control,bush is chosen after,2,3
LE35,70,EXP_20,ALS,cheap control in paper,2,5
LE35,71,EXP_68,ALS,sinking rather tundra,2,6
LE35,72,EXP_30,Control,done with finest handle,2,3
LE35,73,EXP_37,Control,her owners arm the phone,2,4
LE35,74,EXP_27,ALS,define respect instead,2,6
LE35,75,EXP_49,ALS,mode campaign for budget,2,7
LE35,76,EXP_39,Control,increase a grade sedate,2,3
LE35,77,EXP_04,ALS,advance but sat appeal,2,6
LE35,78,EXP_26,ALS,darker painted baskets,2,5
LE35,79,EXP_80,ALS,vital seats with wonder,2,6
LE35,80,EXP_25,ALS,cool the jar in private,2,6
LE35,81,EXP_50,ALS,model sad and local,2,7
LE35,82,EXP_38,Control,hold a page of fortune,2,5
LE35,83,EXP_05,Control,afraid beneath demand,2,4
LE35,84,EXP_45,Control,mate denotes a judgement,2,3
LE35,85,EXP_47,ALS,measure fame with legal,2,4
LE36,6,EXP_10,ALS,attack became concerned,1,2
LE36,7,EXP_12,ALS,avoid or beat command,1,4
LE36,8,EXP_53,ALS,pain can follow agents,1,4
LE36,9,EXP_27,Control,define respect instead,1,1
LE36,10,EXP_32,ALS,for coke a great defeat,1,5
LE36,11,EXP_36,Control,had eaten junk and train,1,2
LE36,12,EXP_72,Control,support with dock and cheer,1,3
LE36,13,EXP_52,ALS,or spent sincere aside,1,5
LE36,14,EXP_80,Control,vital seats with wonder,1,1
LE36,15,EXP_26,Control,darker painted baskets,1,1
LE36,16,EXP_08,ALS,appear to wait then turn,1,4
LE36,17,EXP_15,ALS,beside a sunken bat,1,4
LE36,18,EXP_33,Control,forget the joke below,1,1
LE36,19,EXP_75,ALS,thinking for the hearing,1,3
LE36,20,EXP_58,ALS,rampant boasting captain,1,6
LE36,21,EXP_55,ALS,pick a chain for action,1,5
LE36,22,EXP_41,Control,its harmful note abounds,1,2
LE36,23,EXP_50,Control,model sad and local,1,2
LE36,24,EXP_16,Control,bolder ground from justice,1,2
LE36,25,EXP_65,ALS,seat for locking runners,1,6
LE36,26,EXP_06,ALS,amend estate approach,1,5
LE36,27,EXP_05,ALS,afraid beneath demand,1,4
LE36,28,EXP_14,Control,balance clamp and bottle,1,2
LE36,29,EXP_54,Control,perceive sustained supplies,1,2
LE36,30,EXP_79,Control,unseen machines agree,1,2
LE36,31,EXP_11,Control,attend the trend success,1,2
LE36,32,EXP_44,Control,mark a single ladder,1,1
LE36,33,EXP_77,ALS,transcend almost betrayed,1,5
LE36,34,EXP_40,ALS,indeed a tax ascent,1,5
LE36,35,EXP_19,Control,career despite research,1,2
LE36,36,EXP_29,Control,divide across retreat,1,2
LE36,37,EXP_60,Control,resting older earring,1,3
LE36,38,EXP_74,Control,technique but sent result,1,2
LE36,39,EXP_23,Control,connect the beer device,1,3
LE36,40,EXP_38,ALS,hold a page of fortune,1,5
LE36,41,EXP_64,ALS,rowing farther matters,1,4
LE36,42,EXP_51,ALS,narrow seated member,1,6
LE36,43,EXP_78,ALS,unless escape can learn,1,4
LE36,44,EXP_39,ALS,increase a grade sedate,1,5
LE36,45,EXP_73,Control,target keeping season,1,2
LE36,46,EXP_02,ALS,address her meeting time,1,2
LE36,47,EXP_17,ALS,bush is chosen after,1,6
LE36,48,EXP_28,ALS,distant leaking basement,1,4
LE36,49,EXP_07,Control,and spoke behind her sin,1,4
LE36,50,EXP_71,ALS,submit his cash report,1,5
LE36,51,EXP_30,ALS,done with finest handle,1,5
LE36,52,EXP_34,Control,frame her seed to answer,1,2
LE36,53,EXP_03,Control,admit the gear beyond,1,3
LE36,54,EXP_24,Control,constant willing walker,1,3
LE36,55,EXP_69,Control,sparkle enter broken,1,4
LE36,56,EXP_20,Control,cheap control in paper,1,3
LE36,57,EXP_59,ALS,remove and name for stake,1,6
LE36,58,EXP_35,Control,functions aim his acid,1,3
LE36,59,EXP_56,ALS,pooling pill or cattle,1,4
LE36,60,EXP_67,ALS,signal breakfast pilot,1,4
LE36,61,EXP_42,ALS,kick a tad above them,1,5
LE36,62,EXP_62,ALS,rode the lamp for teasing,1,5
LE36,63,EXP_49,Control,mode campaign for budget,1,4
LE36,64,EXP_43,ALS,listen final station,1,5
LE36,65,EXP_61,Control,rocking modern poster,1,4
LE36,66,EXP_66,Control,secure but lease apart,1,4
LE36,67,EXP_63,ALS,round and bad for carpet,1,5
LE36,68,EXP_37,ALS,her owners arm the phone,1,4
LE36,69,EXP_09,Control,assume to catch control,1,4
LE36,70,EXP_48,Control,mistake delight for heat,1,4
LE36,71,EXP_22,ALS,confused but roared again,1,6
LE36,72,EXP_68,Control,sinking rather tundra,1,5
LE36,73,EXP_45,ALS,mate denotes a judgement,1,5
LE36,74,EXP_13,ALS,award his drain away,1,6
LE36,75,EXP_01,Control,account for who could knock,1,5
LE36,76,EXP_25,Control,cool the jar in private,1,4
LE36,77,EXP_46,Control,may the same pursued it,1,5
LE36,78,EXP_31,ALS,embark or take her sheet,1,5
LE36,79,EXP_70,Control,stable wrist and load it,1,5
LE36,80,EXP_47,Control,measure fame with legal,1,5
LE36,81,EXP_18,ALS,butcher in the middle,1,5
LE36,82,EXP_76,Control,to sort but fear inside,1,4
LE36,83,EXP_57,ALS,push her equal culture,1,6
LE36,84,EXP_21,ALS,commit such used advice,1,6
LE36,85,EXP_04,Control,advance but sat appeal,1,5
LE38,6,EXP_10,ALS,attack became concerned,1,4
LE38,7,EXP_12,ALS,avoid or beat command,1,4
LE38,8,EXP_53,ALS,pain can follow agents,1,3
LE38,9,EXP_27,Control,define respect instead,1,1
LE38,10,EXP_32,ALS,for coke a great defeat,1,3
LE38,11,EXP_36,Control,had eaten junk and train,1,1
LE38,12,EXP_72,Control,support with dock and cheer,1,1
LE38,13,EXP_52,ALS,or spent sincere aside,1,4
LE38,14,EXP_80,Control,vital seats with wonder,1,1
LE38,15,EXP_26,Control,darker painted baskets,1,1
LE38,16,EXP_08,ALS,appear to wait then turn,1,4
LE38,17,EXP_15,ALS,beside a sunken bat,1,3
LE38,18,EXP_33,Control,forget the joke below,1,1
LE38,19,EXP_75,ALS,thinking for the hearing,1,2
LE38,20,EXP_58,ALS,rampant boasting captain,1,4
LE38,21,EXP_55,ALS,pick a chain for action,1,2
LE38,22,EXP_41,Control,its harmful note abounds,1,1
LE38,23,EXP_50,Control,model sad and local,1,1
LE38,24,EXP_16,Control,bolder ground from justice,1,1
LE38,25,EXP_65,ALS,seat for locking runners,1,3
LE38,26,EXP_06,ALS,amend estate approach,1,5
LE38,27,EXP_05,ALS,afraid beneath demand,1,2
LE38,28,EXP_14,Control,balance clamp and bottle,1,1
LE38,29,EXP_54,Control,perceive sustained supplies,1,2
LE38,30,EXP_79,Control,unseen machines agree,1,1
LE38,31,EXP_11,Control,attend the trend success,1,1
LE38,32,EXP_44,Control,mark a single ladder,1,1
LE38,33,EXP_77,ALS,transcend almost betrayed,1,4
LE38,34,EXP_40,ALS,indeed a tax ascent,1,3
LE38,35,EXP_19,Control,career despite research,1,1
LE38,36,EXP_29,Control,divide across retreat,1,1
LE38,37,EXP_60,Control,resting older earring,1,1
LE38,38,EXP_74,Control,technique but sent result,1,2
LE38,39,EXP_23,Control,connect the beer device,1,1
LE38,40,EXP_38,ALS,hold a page of fortune,1,3
LE38,41,EXP_64,ALS,rowing farther matters,1,4
LE38,42,EXP_51,ALS,narrow seated member,1,4
LE38,43,EXP_78,ALS,unless escape can learn,1,3
LE38,44,EXP_39,ALS,increase a grade sedate,1,5
LE38,45,EXP_73,Control,target keeping season,1,1
LE38,46,EXP_02,ALS,address her meeting time,1,2
LE38,47,EXP_17,ALS,bush is chosen after,1,6
LE38,48,EXP_28,ALS,distant leaking basement,1,3
LE38,49,EXP_07,Control,and spoke behind her sin,1,2
LE38,50,EXP_71,ALS,submit his cash report,1,5
LE38,51,EXP_30,ALS,done with finest handle,1,5
LE38,52,EXP_34,Control,frame her seed to answer,1,1
LE38,53,EXP_03,Control,admit the gear beyond,1,1
LE38,54,EXP_24,Control,constant willing walker,1,1
LE38,55,EXP_69,Control,sparkle enter broken,1,1
LE38,56,EXP_20,Control,cheap control in paper,1,1
LE38,57,EXP_59,ALS,remove and name for stake,1,6
LE38,58,EXP_35,Control,functions aim his acid,1,2
LE38,59,EXP_56,ALS,pooling pill or cattle,1,5
LE38,60,EXP_67,ALS,signal breakfast pilot,1,5
LE38,61,EXP_42,ALS,kick a tad above them,1,6
LE38,62,EXP_62,ALS,rode the lamp for teasing,1,5
LE38,63,EXP_49,Control,mode campaign for budget,1,1
LE38,64,EXP_43,ALS,listen final station,1,6
LE38,65,EXP_61,Control,rocking modern poster,1,1
LE38,66,EXP_66,Control,secure but lease apart,1,1
LE38,67,EXP_63,ALS,round and bad for carpet,1,4
LE38,68,EXP_37,ALS,her owners arm the phone,1,4
LE38,69,EXP_09,Control,assume to catch control,1,1
LE38,70,EXP_48,Control,mistake delight for heat,1,1
LE38,71,EXP_22,ALS,confused but roared again,1,6
LE38,72,EXP_68,Control,sinking rather tundra,1,1
LE38,73,EXP_45,ALS,mate denotes a judgement,1,6
LE38,74,EXP_13,ALS,award his drain away,1,4
LE38,75,EXP_01,Control,account for who could knock,1,1
LE38,76,EXP_25,Control,cool the jar in private,1,1
LE38,77,EXP_46,Control,may the same pursued it,1,1
LE38,78,EXP_31,ALS,embark or take her sheet,1,4
LE38,79,EXP_70,Control,stable wrist and load it,1,1
LE38,80,EXP_47,Control,measure fame with legal,1,1
LE38,81,EXP_18,ALS,butcher in the middle,1,5
LE38,82,EXP_76,Control,to sort but fear inside,1,1
LE38,83,EXP_57,ALS,push her equal culture,1,3
LE38,84,EXP_21,ALS,commit such used advice,1,6
LE38,85,EXP_04,Control,advance but sat appeal,1,1
